country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
1989-12,100.372491561179,0.398573120002703,5.15994616278259,57.8543948159442,57.8543948159441,0.180952294062118,4.36079292276032,58.4346412142374,58.4346412142374,0.446534889361665,5.69291050190675,46.7515861931334,0.15289299771388,4.29411546617201,60.0513277348221,101.053299772986,0.00910962605446014,0.447967039929,4.60968888424788,53.6130683789392,,,,,,,,,,,,,,,,,,,100.461537861284,100.392195242773,2.49356783985084,61.3964849952323,101.237680297697,3.36464168902611,61.9277353277049,101.330809536912,61.1144188137036,,,,,,,,,,,,,,,,,,,0.133567313113176,3.59108890260984,69.3978765294976,,,,0.700964691730189,1.67182031382374,75.941163307562,,,,0.418689761567154,-9.41735341555608,127.829005915277,0.189261742625645,1.4417916543468,73.200078886923,138.889959224634,137.953342017612,3.06100691703857,5.71999338633601,133.122803370656,138.369085406356,0.282043399484789,3.08612681375673,5.76715585397743,-0.415743388744324
1990-01,100.408071252517,2.49094089642602,6.49366601401345,59.2955135967943,59.2955135967943,0.779139568243563,4.69712932743602,58.8899286254987,58.8899286254987,2.65483960840429,7.84120208361866,47.9927658209459,0.377870671759783,4.32768826251517,60.2782440903344,101.056258918211,0.107998325448261,0.897400721956322,4.5778340282517,54.0941924416347,,,,,,,,,,,,,,,,,,,100.499372347381,100.425337138091,2.51873576604297,61.5619587153816,101.287541736828,3.31761210516527,62.1068710994209,101.388937165054,61.2560628762832,,,,,,,,,,,,,,,,,,,0.913713610863393,3.64320473079831,70.0319743729978,,,58.2046535254515,-0.811156205512588,0.855029826636029,75.3251618488543,,,76.5572037657108,15.5714880098222,17.9460038000398,147.733884244449,0.883034350533951,2.42499601392961,73.8464607281125,134.334553417362,143.343922157409,3.90753863658399,11.1061690902066,144.410662529093,145.944653174643,5.4748990687044,12.6924955050878,-10.0761091117306,-2.60073101723468
1990-02,100.470609954554,0.879411645072142,7.0008162561892,59.8169652483698,59.8169652483698,0.462401062271627,4.8342389269742,59.162236281034,59.162236281034,-0.942000126116564,6.44045723738335,47.5406739063858,0.485373005003458,4.45984615795538,60.5708184150389,101.00981859435,-0.140842542306702,0.164622161758213,4.63839142436607,54.1832434706178,,,,,,,,,,,,,,,,,,,100.531598603894,100.45327112215,2.56815411214238,61.7223330095334,101.331937905364,3.30098317666592,62.2808587163618,101.441309553417,61.3959529806407,,,,,,,,,,,,,,,,,,,-0.156934534839512,3.1953804422178,69.9220700197766,1.27247941705266,,58.9452957613297,0.527819928112926,1.68720338924121,75.7227430639758,1.05729986570937,,77.3666429783165,-7.10514399276418,9.34329957175933,137.237179042777,0.255800695172463,3.23468906961077,74.0353604880153,136.50753198283,142.08999557952,-0.874767872272964,9.75151577057934,136.688566256922,143.376208529151,-1.75987580882348,8.75370044136441,-0.181034274091919,-1.28621294963177
1990-03,100.518109053933,-0.0180813861453453,6.43651721420757,59.8061495119028,59.8061495119028,0.406300743716158,4.74675432776631,59.402612887043,59.402612887043,-0.357717347111762,5.63927511129867,47.3706126688888,0.624224159854153,4.62858136739028,60.948916097407,100.977794319998,-0.0270479244488822,0.460340666862402,5.01843764629391,54.4326709749381,,,,,,,,,,,,,,,,,,,100.546809258097,100.465610978538,2.62955548782298,61.8706384424532,101.367711585621,3.31209400531852,62.4469864651928,101.483440205627,61.5341639371526,,,,,,,,,,,,,,,,,,,0.106453642098787,2.8854266217925,69.9965046099436,0.109989139354622,,59.0101291848276,0.838254324148091,1.76172943227849,76.3574922320732,0.733696899899816,,77.934279639405,-1.1489575011402,9.45792291604732,135.660382179812,0.100828797152101,2.26231705294121,74.1100094514626,155.177303428261,142.640129385274,0.387172793911424,9.34652137297268,154.11247143362,145.258956191574,1.31315207853343,8.24887935942061,1.06483199464069,-2.6188268063009
1990-04,100.514170589142,-0.0331294781682764,5.48187427630807,59.786336046657,59.786336046657,0.470197547049885,4.40540607196366,59.6819225157214,59.6819225157214,0.470229037609937,2.59367291026913,47.5933630449517,0.580742818112196,4.53905419367332,61.3028725503599,100.973765963547,0.132920611488018,0.379916299982246,4.63047646925174,54.6394695644876,,,,,,,,,,,,,,,,,,,100.52061611257,100.44154544386,2.66831862628786,61.9917745798491,101.388613035216,3.32752927539746,62.6004604767216,101.507609657881,61.6707069427689,,,,,,,,,,,,,,,,,,,0.241239503335783,2.17503864947969,70.165363830017,-2.27437232117379,,57.668019139959,-0.163435131538605,1.18105638032898,76.2326972642041,-0.429927185012056,,77.5992189847918,-0.948783494550145,-3.04604120712982,134.373258865046,-0.708974618098374,2.38959442207934,73.5845882949814,139.901822526588,139.960083845942,-1.87888608267625,7.46238417234489,143.428355020128,144.033747137058,-0.843465412831626,8.87710531220778,-3.5265324935408,-4.07366329111603
1990-05,100.432922731302,0.221271910057421,5.0397525326385,59.9186264143808,59.9186264143808,0.334912641173493,4.19564876540725,59.8818048187219,59.8818048187219,0.581272616743678,1.49755734392747,47.8700102317194,0.269347542042926,4.46665017414021,61.467990330776,100.889927358228,-0.154477805871476,0.508983992016696,5.00113604794393,54.9175757178937,,,,,,,,,,,,,,,,,,,100.433155490295,100.365225989431,2.64943150790617,62.0733141794012,101.386023011233,3.31523708860764,62.7349066845476,101.503596529556,61.8055998304261,,,,,,,,,,,,,,,,,,,0.256147766268617,1.98048299891369,70.3450908421618,-1.2804437924603,,56.9296125686466,0.490483000415716,2.91621013689468,76.6066056850434,0.649187109775448,,78.1029831117276,0.332163168994484,0.409854467457722,134.819597339974,0.305275727686785,2.14424256737239,73.8092241823642,147.467304494732,144.955573351458,3.56922443045559,13.6275027561392,150.366396221329,146.233389050905,1.52717120644885,9.81261049083425,-2.89909172659784,-1.27781569944702
1990-06,100.283906808115,0.0985832191481876,5.08144131690904,59.9776961251695,59.9776961251694,0.307165286244825,4.30663833691709,60.0657409359019,60.0657409359019,1.42463785698747,2.02169508369319,48.5519845196242,0.255740581221652,4.55829718661433,61.6251889265132,100.733432382124,-0.0872061291303597,0.492006761018838,5.99522533096126,55.1877739034134,,,,,,,,,,,,,,,,,,,100.265356154911,100.221408046396,2.53244996979548,62.1032260028968,101.351103472153,3.24641565307206,62.84386882651,101.461120389279,61.9388674059529,,,,,,,,,,,,,,,,,,,0.00373857893048474,1.97530870071938,70.3477207489067,-2.19985007375638,,55.677246444566,0.152023452450666,2.02661737423973,76.7230656918111,-0.124627088818119,,78.0056456375953,-0.613087502178404,1.51929724791516,133.993035238195,-0.299065065827606,2.25181471853449,73.5884865774764,147.359256346207,144.768652014281,-0.128950776334745,12.0429692272044,144.679783881936,144.064752386517,-1.48299692598471,8.68623687659749,2.67947246427109,0.703899627763977
1990-07,100.068165076285,0.118684652880814,5.06092067452911,60.0488804456215,60.0488804456215,0.199220494775708,4.37343220203288,60.1854042021851,60.1854042021851,-0.304476685434169,2.02693757728405,48.4041550464464,0.309312751565376,4.63379053122081,61.8158034940392,100.458853385999,-0.0163213165135232,0.570794579094027,5.16434115810028,55.5027827251767,,,,,,,,,,,,,,,,,,,100.016497852711,100.009761948386,2.30735451386961,62.0807821038673,101.278809387956,3.10931205814531,62.923704456312,101.374504933102,62.0705417973049,,,,,,,,,,,,,,,,,,,0.0859197765411249,2.14418195554334,70.4081633533759,-0.559868972420595,,55.3655268170247,0.119876667275313,3.13694060279934,76.8150387459938,0.231182270012846,,78.1859808599184,-0.458804067533934,2.35390134228364,133.37826974231,0.839753853515652,2.88067749248002,74.2064487292546,148.203909779929,146.985277842602,1.53115042343745,13.8044819239095,151.001776101939,150.010548516842,4.12716922899572,12.9790937570888,-2.79786632201019,-3.02527067423987
1990-08,99.8419294293758,0.41068113262654,5.49003073689469,60.2954898679652,60.2954898679652,0.705145830399301,4.98991762757409,60.6097990704258,60.6097990704258,3.81372860880756,6.7698605339844,50.2501581553043,0.463236719219431,4.93719043549681,62.1021569941041,99.9987154784861,-0.434243244277967,-0.204258000417081,4.48802895276801,55.3894138510064,,,,,,,,,,,,,,,,,,,99.6996297651588,99.7415488493609,1.98748648985142,62.0138300454158,101.167795016165,2.90400204853597,62.9735143183231,101.242514096448,62.2006623209019,,,,,,,,,,,,,,,,,,,0.798159902183525,3.01665651652054,70.9701330811265,-1.48357572603937,,54.5441373005735,0.422432412310341,2.70027641483206,77.1395303671857,0.493653325582178,,78.5719485545725,1.62542387807809,-3.29252656753404,135.546231986869,0.189933370830586,1.46240752096889,74.3473915386998,136.196389983194,152.632687444505,3.84216003452459,18.931522823839,142.24993844922,155.389302554356,3.58558387439662,15.5558905133862,-6.05354846602564,-2.75661510985028
1990-09,99.5940185634413,0.348275647731271,5.39282536412918,60.5054843758556,60.5054843758556,0.721662190852818,5.31488560042443,61.0471970742689,61.0471970742689,3.60692909250031,10.996383481855,52.0626457288353,0.533657799541993,4.9973198806512,62.433569998587,99.516434998614,-0.32003320866696,0.709036265242104,5.20778390362614,55.7821448823151,,,,,,,,,,,,,,,,,,,99.3520047723901,99.4488052944037,1.61848507398673,61.925384627615,101.023115835306,2.64211394060033,62.9971233741229,101.071483685571,62.3292753573344,,,,,,,,,,,,,,,,,,,0.895052280622625,3.69225320520086,71.60535287583,-1.96515402087307,,53.4722609932608,-0.133048285615544,2.53041281214302,77.0368975445002,-0.362702500574894,,78.2869661324146,-1.6397968126606,-3.12333637234435,133.323549195067,-0.19616723235639,1.63659100229744,74.2015463183891,148.716477721985,152.641320980843,0.00565641376193982,17.472363863865,150.438151325833,156.378477117679,0.636578288893209,18.4809533054608,-1.72167360384872,-3.73715613683606
1990-10,99.3271571793617,0.629786001832327,5.32321777603956,60.8865394467956,60.8865394467955,0.723491028070923,5.51654228222608,61.48886806799,61.48886806799,3.0222548246604,14.5542600540592,53.6361115512209,0.496811333056,4.92570472601601,62.7437470499714,99.183475984787,-0.317838941420661,0.609205149873602,5.43906058854026,56.1219725816481,,,,,,,,,,,,,,,,,,,99.0170989046042,99.1680461906784,1.24706061980907,61.8425492600241,100.861768545099,2.3513881783188,63.0071589032682,100.881774109785,62.4564342362776,,,,,,,,,,,,,,,,,,,1.04624847642935,4.33305440551889,72.3545227893352,-0.802258135039801,,53.0432754294526,0.163246364680242,2.85821767792672,77.1626574792041,0.288111680937069,,78.5125200264934,-1.27371905383372,1.11281761155936,131.625381745722,-0.873343751877641,1.59680153312841,73.5535117498209,172.954600309839,161.149324952573,5.5738537357111,22.3732316177982,180.85363778922,166.996262665042,6.78979981329042,21.0682379955473,-7.89903747938055,-5.84693771246915
1990-11,99.0634135290159,-0.0604447931923142,5.59658880262427,60.849736703945,60.849736703945,0.159366479232969,5.58514995111674,61.5868607121502,61.5868607121502,-0.505616862521821,14.6553853475425,53.3649183268169,0.23238638981372,4.8864547717679,62.8895549785747,99.0990516657789,0.11131057738781,0.142500356057212,5.29841789676873,56.2019465924033,,,,,,,,,,,,,,,,,,,98.7416848086075,98.938627139812,0.915662619085521,61.7947165471116,100.703924185144,2.06306053310886,63.0186213471182,100.697360451295,62.5821978497625,,,,,,,,,,,,,,,,,,,0.0626084241474855,4.46504841264438,72.3998228158531,-1.63278899395597,,52.1771906662067,-0.89463053822035,1.40532157663478,76.4723367812928,-1.03619125065603,,77.6989801633093,-3.9795065003695,-0.713839498734595,126.387341123015,0.502992897963359,1.17938489150995,73.9234806901251,164.287288440728,161.05542409315,-0.0582694711570212,20.3199134847465,174.97949455184,169.017208492489,1.2101742848584,22.494059908883,-10.6922061111118,-7.96178439933905
1990-12,98.8198853695492,-0.072314463715636,5.10132157914757,60.8057335431752,60.8057335431751,0.01605510910714,5.41135749255752,61.5967485498332,61.5967485498332,-0.743957502070129,13.2964896520038,52.967906013451,0.0898864656743134,4.8204703396133,62.9460841768232,99.1552993878962,0.0730720091157018,0.543363669723298,5.39842105747014,56.5073275518637,,,,,,,,,,,,,,,,,,,98.5640596508761,98.7925595736601,0.667325615480254,61.80619946661,100.565623255567,1.80157245214315,63.043408347605,100.537070950703,62.7066292576968,,,,,,,,,,,,,,,,,,,-0.406272716850028,3.90185650429214,72.1056820887045,-3.31609924135153,,50.4469432423661,-0.0592440996282304,0.639795474783878,76.427031433902,-0.0324219608782416,,77.673788630358,-1.93691060495361,-3.04287323361541,123.939331309484,-0.475497085437239,0.508056565951606,73.5719766939898,156.55503685029,159.329369795302,-1.07171447814727,15.4951141197879,154.105184733252,163.033794049165,-3.54012144484656,17.8253029355328,2.44985211703748,-3.70442425386322
1991-01,98.6027482938573,1.87879253653773,4.47358218028904,61.9481471267713,61.9481471267713,0.643610544046434,5.26959900482419,61.9931917182897,61.9931917182897,-0.482096609540091,9.83436489382305,52.7125495344158,0.585191870116638,5.03696731626467,63.3144395439827,99.2892574384608,-0.0779590520593634,0.337331362694694,4.81336707464738,56.6979444899168,,,,,6346.7,6299.0,,,,,13982.2,12974.6,9098.2,8951.5,11326.7,10314.1,20435.9,19275.6,98.496158999464,98.7387089211002,0.524634644560227,61.8849340786724,100.451508248968,1.57450094249576,63.0847443702359,100.405778957963,62.829794285693,,,,,12.5737561507512,12.0158933571917,,,,,5.2284400580447,4.82132365527729,6.66426062471634,6.46947828224255,6.25677484319369,5.63865469666305,6.42620959401554,5.99490739005624,0.193663326159022,3.16048490393936,72.2453243509871,2.22409689662711,-11.4006715650099,51.5689321414628,0.549359359873296,2.02021289878762,76.8468904845575,0.598938396642654,2.06617134779666,78.1390067745922,6.95778509778996,-10.2692220463858,132.562763633636,-0.917860272611952,-1.28614421139157,72.8966887481404,150.96149750658,160.909745867206,0.991892501636275,12.2543205497808,166.240056574666,167.476791974801,2.72520059509606,14.7536331970936,-15.2785590680863,-6.56704610759482
1991-02,98.4899485312181,-0.130717000156384,3.42746428260301,61.8671703671948,61.8671703671948,0.176517818791848,4.97003604310818,62.1026207481102,62.1026207481102,-2.3866478586362,8.2325561918645,51.4544865997201,0.491582737728548,5.04345832559053,63.6256823992706,99.601035902495,0.0975075852325484,0.340339506187743,4.99723964487813,56.8909099942124,,,,,6413.4,6330.3,,,,,14381.8,13314.5,9121.0,8969.9,11825.2,10673.9,20947.2,19643.8,98.5370193692854,98.7753805225966,0.500115032274379,62.0310156751845,100.36018567686,1.38172547423215,63.1414092068163,100.300892937096,62.9519911117993,,,,,12.7554119500209,12.1305192790005,,,,,5.36692317522518,4.94286971913723,6.66392334320569,6.4811145503796,6.5169970451569,5.83765681145958,6.57883502364413,6.10906394137726,-0.296720120450076,3.01605475521562,72.0309579375533,-7.36912989657676,-18.9608773207327,47.7687505456809,-0.58795575871142,0.887872883869244,76.3950647665628,-0.859164462469681,0.130574644126604,77.4676641970581,-3.06442742480989,-6.36613573228083,128.500473949761,0.202742389194911,-1.33838647496474,73.0444812365523,152.991509870555,158.864755414372,-1.27089284854233,11.8057290145134,153.62873162429,161.380655221749,-3.63998896872182,12.5574855670259,-0.637221753734772,-2.51589980737683
1991-03,98.5550583337845,0.390793812309688,3.85043001051204,62.1089434408408,62.1089434408408,0.259429140149146,4.81648873177471,62.2637330431272,62.2637330431272,-2.24337571570207,6.18433308914743,50.3001691427028,0.444375828210815,4.85571138008473,63.9084195523871,100.026573570164,0.756686773354384,0.0203923369011808,4.53742276663874,56.9025113802445,,,,,6451.0,6422.3,,,,,14548.3,13779.2,9217.9,9173.4,11907.4,11028.2,21125.3,20200.5,98.6631856361598,98.8823849610077,0.5806313654395,62.2298787752478,100.285165405989,1.21921305279333,63.2083482752525,100.214513066299,63.0730483452388,,,,,12.7153369206784,12.3062230141311,,,,,5.40517994813043,5.12056265302456,6.70675473067178,6.63735611042569,6.53184449136746,6.00927831233121,6.60135126882385,6.28747010091654,-0.419815894904505,2.47448915711982,71.7285605268795,3.15181372935278,-16.4985176877241,49.2743325837199,-0.71342579064744,-0.664570752002293,75.8500426717364,-0.667264786152751,-1.26199907247436,76.9507497532161,3.03247731378421,-2.40538944162372,132.397221670393,1.31116072772842,-0.145456280415462,74.0022117882989,159.474250319639,151.817718814358,-4.43587162025514,6.43408658463538,155.317988528814,153.367895864448,-4.96513001901656,5.58240254885152,4.15626179082541,-1.55017705009003
1991-04,98.7564723956656,0.680253099346991,4.59152640625035,62.5314414535688,62.5314414535688,0.39696733899852,4.74009062104693,62.5108997273496,62.5108997273496,0.168955507271183,5.86592504725416,50.3851540486361,0.326754969665596,4.59092832336256,64.1172434893092,100.170439370128,-0.222166602032265,0.631534433574506,4.79946234762902,57.2618703331794,,,,,6071.8,6282.6,,,,,13903.9,13831.8,8932.8,9160.0,11063.9,10959.4,19996.7,20119.4,98.8298160508233,99.0227898562784,0.744917887430132,62.4535623974297,100.219099027241,1.08585008165873,63.2802076279269,100.137943128498,63.1930371754542,,,,,11.8734326829869,12.0793405302785,,,,,5.14702009998665,5.11868019481147,6.45164537167888,6.60676686211787,6.04684451334702,5.96526611622866,6.22380816171773,6.24364372203836,0.120938505994763,2.35150800376723,71.8153079763523,-0.346920215220817,-14.8516097910368,49.1033899630719,-0.0562001509560375,-0.557874043831247,75.8074148332546,-0.0225263605706053,-0.85800275265325,76.9334155498649,-6.09439231264091,-7.47532907895957,124.328415570762,-1.07652332995781,-0.515090985830995,73.2055607137131,151.225980575977,145.486209104162,-4.17046821651854,3.94835806493386,152.338500884816,146.61199830431,-4.40502722037003,1.79003269615603,-1.11252030883899,-1.12578920014862
