country,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN,CHN
1994-10,,,,55.5823146543588,8.5293,8.5266,1.58491689669781,40.2,43.2725661157039,1.04317316175616,27.7,53.0160616798858,59.1373413485743,109.91256,99.6080016846036,0.174880844467084,104.6016,,,10.08,10.08,100.788227382971,100.562450139925,15.4915868176618,8.83382254023728,101.861036856758,103.336994288132,2.36056169963096,35.6720124237028,3.4316706457731,3.42411193126616,,,1.51846242425705,5.55275149113663,5.48586033534313,,,,,,,,,,144.4,145.472595339561,,,,110.863095238095,108.258548567537,10.43,10.6537282941777,1.89105101547181,28.7027579162411,88.960599,90.8688447395301,9.408,9.84100418410042,4.88241924014121,8.11661230274712,80.2436544,83.9368769874477,1.022,0.812724110077314,8.71694459999999,6.93196775208243
1994-11,,,,55.8825466924621,8.5169,8.5093,1.24040646698201,39.7,43.8093218242321,0.708823027901042,27.5,53.391851733559,59.5565204421414,111.4294,100.132414903047,0.226948190833246,103.7952,,,10.08,10.08,100.764265294441,100.545282788525,15.4022749751344,8.93458694578591,101.805384504583,103.236592999306,2.40154008415369,34.563009678899,3.56106455426284,3.50634335182181,,,1.45364864989354,5.76772823166457,5.56560547004289,,,,,,,,,,155.4,148.647918335412,,,,122.916464538663,120.374958692939,12.669,11.906954887218,11.7632678292087,43.6449499475433,107.9006061,101.410344078947,10.307,9.8915547024952,0.513672359538824,9.44466361988183,87.7836883,84.2453822456814,2.362,2.01540018472284,20.1169178,17.164961833266
1994-12,,,,57.0780748095155,8.485112,8.4462,0.500282632835283,35.5,44.0284922528817,1.40667207857889,25.5,54.1429000041313,60.3942853861742,112.94624,100.736058213702,0.226434302280779,103.4496,,,10.08,10.08,100.77940962062,100.556132759675,15.2702610678688,9.03926271453735,101.714734231634,103.073052665775,2.19522702762412,34.4987488785502,3.56106455426284,3.5833155487623,,,1.57962597812353,5.76772823166457,5.65352121988755,,,,,,,,,,193.22,151.294108114914,,,,103.304308997544,119.000479106274,18.508,12.388219544846,4.04187856749703,40.2439948473138,157.042452896,105.115430318608,17.916,10.4102266124346,5.24358329442987,1.47754903086505,152.019266592,88.3319387518884,0.592,1.97799293241142,5.023186304,16.7834915667193
1995-01,,,,58.4891012676028,8.4413,8.4384,6.34193160155385,35.7,46.8207491167549,2.8875740133703,24.1,55.7063163147356,62.138215076546,114.81312,101.379591813691,0.278058797665077,111.9744,,,10.26,10.26,100.837936108683,100.598063361238,15.1425556375341,9.14832881034213,101.612606422491,102.888805940124,2.6530160344212,35.1977867092567,3.68907724918394,3.67838148483487,,,2.1636066247377,5.83589124598427,5.77584117953199,,,,,,,,,,160.22,153.658783762626,,,,141.215384615385,124.490009317735,9.179,12.3539703903096,-0.276465511549189,81.2219381164032,77.4826927,104.28357025572,6.5,9.9236641221374,-4.67388951664171,7.63946388602503,54.86845,83.7686259541985,2.679,2.43030626817215,22.6142427,20.5149443015216
1995-02,,,,58.5324342449328,8.4354,8.4316,1.73005894293561,32.1,47.6307756739987,0.908853900119508,22.4,56.212605343175,62.7029606677339,116.56332,101.987299920964,0.259957276270043,113.9328,,,10.26,10.26,100.925384508084,100.660714719862,15.0344575553646,9.26056463282493,101.521270374284,102.724028413248,2.63420328018934,35.8655671756756,3.81708994410505,3.77527753056627,,,2.15000592169653,5.90405426030396,5.90002210691971,,,,,,,,,,149.15,150.51368073893,,,,124.736768215639,119.403196057454,8.885,12.2551724137931,-0.799726512166064,56.9038296131892,74.948529,103.37728137931,7.123,10.2636887608069,3.42640212813125,19.797541128989,60.0853542,86.5783201729107,1.762,1.99148365298619,14.8631748,16.7989612063997
1995-03,,,,57.316242471727,8.4276,8.4269,-0.784699895593254,30.6,47.2570170270146,0.280124666252345,21.3,56.3700707162843,62.8786071270347,117.8468,102.4815455664,0.190140997540259,115.2,,,10.26,10.26,101.009841336524,100.721222803293,14.9347132418843,9.37307022839981,101.441834001116,102.580718850687,2.05334268444107,35.8554942389972,3.81708994410505,3.8527969155575,,,1.51285736330707,5.90405426030396,5.98928102580099,,,,,,,,,,153.33,159.636594855627,,,,125.768967874231,122.976922169657,12.88,12.9969727547931,6.05295720005656,50.3655424741619,108.547488,109.533287588295,10.241,10.5686274509804,2.97104381553267,16.2851845609304,86.3070516,89.0681647058824,2.639,2.42834530381275,22.2404364,20.4651228824123
1995-04,,,,56.8010015929526,8.4225,8.4074,2.5187027871086,30.0,48.4472808319784,1.79494857026426,20.7,57.3818844946632,64.0072457866635,118.89692,102.810676604133,0.155274729272965,116.0064,,,10.26,10.26,101.086704236917,100.776290307906,14.8611616203052,9.48537687978084,101.373886982829,102.458137002099,2.09285963730205,34.333355521519,3.92535583844608,3.93343054711042,,,0.735415806762188,5.95939897759506,6.03332714517614,,,,,,,,,,154.87,164.062559232932,,,,116.666666666667,117.162066525124,11.991,12.7292993630573,-2.05950567709776,35.9121610784184,100.9941975,107.21252388535,10.278,10.8646934460888,2.80136655853961,11.7999708282551,86.566455,91.5078805496829,1.713,1.86460591696853,14.4277425,15.7046433356674
1995-05,,,,57.978554196211,8.318,8.3077,0.477729086449967,29.2,48.6787275841069,0.82824590955937,20.3,57.8571476058184,64.5373831817132,119.24696,102.920897085679,0.0516779343247082,116.352,,,10.26,10.26,101.154808537772,100.825082818757,14.8276406458803,9.59732376032028,101.318648773155,102.358482859425,2.06029292570198,32.78589545338,4.03362173278711,4.01447073840994,,,0.767333493983762,6.01474369488614,6.07962288516269,,,,,,,,,,158.54,167.331621816729,,,,111.52005568607,116.862333802768,12.817,12.7914171656687,0.487990743556668,33.4638870407334,106.611806,106.399007984032,11.493,10.9457142857143,0.745725961137514,17.1637601149512,95.598774,91.0464514285714,1.324,1.84570287995438,11.013032,15.3525565554605
1995-06,,,,57.086544188354,8.3009,8.3011,-2.98583507060141,25.3,47.2252610639781,-0.830022134629556,18.9,57.3769204742248,64.0017086161942,118.89692,102.808504692755,-0.0516512420297742,116.1216,,,10.26,10.26,101.219714406544,100.871583851241,14.8370615080356,9.70939098106157,101.277186784706,102.283682120285,1.90313392962832,32.6805330601223,4.03362173278711,4.09087149312762,,,1.5112603510197,6.01474369488614,6.17150181531768,,,,,,,,,,163.97,169.547857648301,,,,128.105887722501,119.956963152688,14.034,13.1281571562208,2.63254638786931,30.077153474481,116.4948306,108.975519738073,10.955,10.9440559440559,-0.0151506024646087,13.1378006187786,90.9363595,90.845513986014,3.079,2.18410121216482,25.5584711,18.130005752059
1995-07,,,,56.7118482588181,8.3007,8.3003,-3.12912903162351,22.2,45.7475217097652,-0.833484966557932,16.7,56.8986924677982,63.4682639965381,117.96348,102.53679307926,-0.137807989594254,115.4304,,,10.44,10.44,101.293365864469,100.924350556352,14.8948527004686,9.82270155958689,101.247628860604,102.230357264123,2.21586241547552,31.7315601363189,4.1726120399446,4.18151957700924,,,1.03815529545776,6.16533411539965,6.23557158822267,,,,,,,,,,162.36,175.21761015979,,,,110.26424591048,111.613044025593,12.268,12.5056065239551,-4.74210222240236,18.939849406262,101.8329876,103.805288073395,11.126,11.2044310171198,2.37914603502472,12.9643289326083,92.3535882,93.0046205438066,1.142,1.30117550683531,9.4793994,10.8006675295879
1995-08,,,,58.48261992117,8.3075,8.3193,3.64427436880634,17.9,47.4146869177983,1.6723018547276,14.5,57.8502103572529,64.5296449525156,117.03004,102.221321440671,-0.137998162087117,114.7392,,,10.44,10.44,101.34229058594,100.959402087215,14.9404702975952,9.93397748213709,101.225102441648,102.189717804919,2.28747736591379,30.7024551035946,4.3116023471021,4.27717089088458,,,1.02421083301801,6.31592453591315,6.29943698792984,,,,,,,,,,163.71,177.568933505171,,,,108.186528497409,108.937079240206,12.528,12.416253716551,-0.714501989431269,21.4871445919147,104.07636,103.148027750248,11.58,11.3976377952756,1.7243783094433,16.1911655661876,96.20085,94.685875984252,0.948,1.01861592127545,7.87551,8.4621517659958
1995-09,,,,60.3568139833869,8.3185,8.3188,4.30442952536403,16.1,49.4556187008469,2.6696231668727,13.2,59.3945929750348,66.2523433036686,116.32996,101.962631931497,-0.103641620353219,114.3936,,,10.44,10.44,101.334530220503,100.953842266322,14.9124317586387,10.0399512087181,101.208954872115,102.160586299615,2.02207333108148,30.4474083174452,4.3116023471021,4.36365842279393,,,1.515780557536,6.31592453591315,6.39492262902711,,,,,,,,,,175.6,179.564893402671,,,,109.980517180305,105.805432612021,12.419,12.4065934065934,-0.0778037415968445,18.6552544624465,103.3074515,103.204247252747,11.292,11.7258566978193,2.87970988760297,24.9706020974448,93.932502,97.54153894081,1.127,0.680736708774094,9.3749495,5.6627083119373
1995-10,,,,59.9419419542236,8.3155,8.3149,-0.340033500932294,13.9,49.2874530291707,0.0613060883098734,12.1,59.4310054766553,66.2929600237617,115.86324,101.822727107815,-0.0691660653629619,114.048,,,10.44,10.44,101.279569780965,100.914466517523,14.8016173390166,10.141371149051,101.200785724681,102.145848505094,2.01630827524285,30.0086947516911,4.46100487962311,4.45164322867606,,,0.951380367255935,6.52569252704612,6.45576266742088,,,,,,,,,,181.8,182.26426280115,,,,112.505696837116,106.310692881483,12.343,12.1366764995084,-2.17559243088923,13.9195234229979,102.6382165,100.922533431662,10.971,11.4162330905307,-2.64052013654746,16.0067903331988,91.2293505,94.931686264308,1.372,0.720443408977663,11.408866,5.99084716735376
1995-11,,,,59.9769400767968,8.3135,8.312,-0.448415400847122,12.0,49.0664404991026,-0.0997218397397148,11.2,59.3717397846182,66.2268514644081,115.97992,101.829513789409,0.0173034100188535,114.1632,,,10.44,10.44,101.19502762357,100.853897301185,14.6090908760828,10.2398488720984,101.19622380845,102.137618443809,2.01800034268821,29.5217538215806,4.61040741214411,4.541477404286,,,0.936472635496966,6.73546051817909,6.51621911821391,,,,,,,,,,193.52,184.507055792174,,,,101.112494811125,100.628702969923,12.179,11.6545454545455,-3.97251294439985,-2.11984873599837,101.2501165,96.8900636363636,12.045,11.5817307692308,1.44966975873456,17.0870618175848,100.1361075,96.28471875,0.134,0.0728146853146877,1.114009,0.605344886363663
1995-12,,,,60.34032231509,8.3156,8.3174,0.50028187190012,12.0,49.3119110061062,0.403547376788858,10.1,59.6113328830729,66.4941081862226,116.32996,101.947210785426,0.0519015471641389,114.5088,,,10.44,10.44,101.11804493634,100.798743976727,14.3795458043403,10.3390676369489,101.191759115324,102.12956378077,1.96290513224341,29.2273101355488,4.61040741214411,4.6306222973344,,,1.40359776886071,6.73546051817909,6.60768062437123,,,,,,,,,,238.95,187.552042012436,,,,93.3766233766234,104.95061661028,17.256,12.0840336134454,3.68515580959373,-2.45544511299223,143.4939936,100.485989915966,18.48,11.5140186915888,-0.584645585285698,10.6029591885705,153.672288,95.7459738317757,-1.224,0.570014921856594,-10.1782944,4.7400160841907
1996-01,,,,61.878215876987,8.3186,8.3147,2.73390302070719,8.2,50.6600508306706,1.85963272780506,9.0,60.7198847388474,67.7306543841157,116.91336,102.11193648729,0.0864576065069546,115.4304,,,10.44,10.44,101.084363654053,100.77461342534,14.1489871965136,10.4427246824124,101.183336600847,102.114368891863,2.32680447789653,28.8166505795678,4.75314293301655,4.73836782430326,,,0.614335287709882,6.724537588181,6.64827393814592,,,,2.51899240303878,10.2710459916034,2.1,,,,190.91,182.151800098777,,,,90.7193034530523,83.1498040498899,9.169,11.5916561314791,-4.07461198567333,-6.17060131072011,76.2732434,96.4263506953224,10.107,13.9406896551724,21.0757948947604,40.4792572944297,84.0760902,115.967020965517,-0.938,-2.34903352369328,-7.8028468,-19.5406702701949
1996-02,,,,62.275667310779,8.3132,8.3207,2.764282561377,9.3,52.0604377813676,1.18658479763925,9.3,61.4403776603026,68.5343360323792,117.38008,102.241134696201,0.0691064168220577,115.8912,,,10.44,10.44,101.123557811897,100.802693610407,13.9674235053084,10.5540269140744,101.169114610063,102.088711284438,2.30935696115876,28.4089345021468,4.89587845388898,4.84779365149911,,,0.716633511592638,6.71361465818291,6.69591769712915,,,,2.51899240303878,10.2578560603758,2.1,,,,191.12,192.075084908403,,,,106.842559487116,105.250055212918,8.666,11.7425474254743,1.30172334551354,-4.18292759179703,72.0421912,97.6181452574526,8.111,11.1568088033012,-19.9694629227921,8.70174518448771,67.4283652,92.7487829436039,0.555,0.585738622173016,4.613826,4.86936231384871
1996-03,,,,62.4295410931927,8.3289,8.3339,-0.149286025420916,10.0,51.982718822987,0.738862569892468,9.8,61.8943376136352,69.0407105888468,117.38008,102.280720293805,0.0,115.6608,,,10.44,10.44,101.306871588271,100.93402657045,13.950957276342,10.6807032514454,101.161275654164,102.074569181822,1.87952176990823,28.1902237980951,4.89587845388898,4.93890898853926,,,1.52070177049999,6.71361465818291,6.79774263610061,,,,6.47740903638544,10.9467374562175,5.4,,,,186.01,194.164569206196,,,,93.5797140544915,91.5390349318079,10.407,10.8068535825545,-7.96840590900953,-16.8509945627987,86.6788623,90.0092028037383,11.121,11.8057324840764,5.81639151674968,11.7054465098141,92.6256969,98.3287652866242,-0.714,-0.998878901521915,-5.9468346,-8.31956248288589
1996-04,,,,63.2711749923032,8.3315,8.3306,2.51870269287595,10.0,53.2920089618117,1.70223992386538,9.7,62.9479277391065,70.2159491282105,117.14672,102.245378131303,-0.034529346416975,115.6608,,,10.44,10.44,101.674948413366,101.197730804354,14.1496827277576,10.8275276138019,101.161207961896,102.074447059564,2.13230165754184,28.239748137207,5.03326746399713,5.04422142676637,,,1.3899583980513,6.81340924227857,6.892228430749,,,,4.31827269092363,9.95320250139944,3.6,,,,185.48,197.097035045435,,,,104.48706184621,107.163472241861,11.387,11.6670081967213,7.95934364795448,-8.34524458917959,94.8707905,97.2036787909836,10.898,10.8871128871129,-7.78113173581206,0.206351344705123,90.796687,90.705981018981,0.489,0.779895309608423,4.0741035,6.49769777200258
1996-05,,,,63.2801989699601,8.3288,8.3263,-0.892422752803332,8.5,52.8164189484106,0.0929432263848268,8.9,63.0064335740896,70.281210096767,117.03004,102.178977431852,-0.0172706366464365,116.1216,,,9.0,9.0,102.260776586255,101.617440383982,14.6009586846871,10.9986250374003,101.163928130698,102.079354461369,2.09600468508992,28.284620309314,5.17065647410528,5.1499485441977,,,1.40377227605936,6.91320382637422,6.98897962266254,,,,6.47740903638544,10.9897727596961,5.4,,,,189.83,201.101306094982,,,,101.308551425238,104.543954265165,12.155,12.1307385229541,3.97471501188367,-5.16501521416868,101.236564,101.03449500998,11.998,11.6034816247582,6.57996977778471,6.00935966236955,99.9289424,96.6430777562863,0.157,0.527256898195871,1.3076216,4.39141725369377
1996-06,,,,62.8176654416405,8.3225,8.3221,-3.52231845716976,7.9,50.9560564753746,-1.10321654509733,8.6,62.3113361744245,69.5058561588848,116.68,102.105165404049,-0.0518207606215041,115.2,,,9.0,9.0,103.05098151429,102.183573242581,15.2824908323704,11.1932277676213,101.168327048191,102.087290459911,1.7021472656606,28.0316006338628,5.17065647410528,5.23760825252569,,,1.36608730785495,6.91320382637422,7.0844551862363,,,,7.796881247501,10.2333014394242,6.5,,,,196.6,204.300030136021,,,,112.246768723073,105.961831770995,12.245,12.0284872298625,-0.842910700763478,-8.37642262560222,101.9090125,100.10708497053,10.909,11.3517169614984,-2.16973380405579,3.72495370570459,90.7901525,94.4746644120708,1.336,0.676770268364035,11.11886,5.63242055845967
1996-07,,,,62.1192575860921,8.316,8.3109,-3.21890703969443,7.8,49.3158283863381,-1.10742695036933,8.3,61.6212836444937,68.7361295756964,116.79668,102.051393666881,0.017282476711242,115.6608,,,9.0,9.0,103.925200254477,102.809896790896,16.0452505978884,11.3987786403053,101.172161332013,102.094207814209,1.82473461039431,27.5416892076556,5.31914452181848,5.3331807030664,,,2.1713504915805,7.15411199583079,7.23828353874844,,,,6.83726509396242,9.80157119232307,5.7,,,,188.87,204.414172920905,,,,109.578984609942,113.484770199999,12.389,12.2663366336634,1.9773841818645,-1.9133009649188,103.026924,102.006855445545,11.306,10.8087954110899,-4.78272628052653,-3.53106378561713,94.020696,89.8859426386233,1.083,1.4575412225735,9.006228,12.1209128069212
1996-08,,,,62.7436617671006,8.3081,8.3063,3.45198404648009,7.6,51.018202914624,1.48454225166054,8.1,62.5360776362118,69.7565464614038,116.32996,101.995607454009,-0.069118258982762,115.0848,,,9.0,9.0,104.380728652664,103.136254657178,16.366956098415,11.5598672154649,101.174553638484,102.098523726178,1.87880585109679,27.0321189584613,5.46763256953169,5.43338081416517,,,2.15653228013789,7.39502016528737,7.39437945978946,,,,6.83726509396242,10.3479267481008,5.7,,,,191.64,207.912536199635,,,,126.715158045977,123.229868826638,14.111,13.8614931237721,13.0043430059716,11.6398991210572,117.2355991,115.162671021611,11.136,11.2484848484848,4.06788564934681,-1.30863034489978,92.5190016,93.453536969697,2.975,2.61300827528725,24.7165975,21.709134051914
1996-09,,,,64.0254799903846,8.3043,8.3017,2.65649779970046,5.9,52.3735003524977,2.00478755719946,7.4,63.7897931394232,71.155017025194,116.21328,101.96239162544,-0.0172915411439927,114.9696,,,9.0,9.0,104.59991979462,103.293291526188,16.4900279683021,11.6955419710396,101.180285368154,102.108864224354,1.76682255992983,26.7142951261622,5.46763256953169,5.52937901215674,,,1.27348522396995,7.39502016528737,7.48854578961415,,,,7.19712115153938,9.71905566093562,6.0,,,,208.35,212.871559452692,,,,130.114629881484,120.253580175899,13.394,13.1830708661417,-4.8942942262612,6.25858714073493,111.2277942,109.476175393701,10.294,10.9627263045793,-2.5404180896772,-6.50809926222189,85.4844642,91.0377680511182,3.1,2.22034456156239,25.74333,18.4384073425826
1996-10,,,,64.0344849389069,8.2999,8.3007,-0.528249296376245,5.7,52.096837705398,-0.311361776374038,7.0,63.5911761063589,70.9334675002051,116.0966,101.909259782374,-0.0172945316350601,114.7392,,,9.0,9.0,104.56241709777,103.266423168096,16.3821664852081,11.8027474545714,101.186178063954,102.119495118285,1.49653123600643,26.0686808879769,5.62126981178509,5.61212789623085,,,1.76129584244055,7.70091836425699,7.62044123526588,,,,9.71611355457817,10.4230508228708,8.1,,,,214.83,214.010407765547,,,,134.433044401203,127.660276955135,15.199,14.4477186311787,9.59296796533946,19.041803839494,126.1501801,119.91461986692,11.306,11.3173173173173,3.23451487236217,-0.866448437317082,93.8386694,93.932602002002,3.893,3.13040131386139,32.3115107,25.9820178649181
1996-11,,,,63.6776781883402,8.2993,8.3012,-0.730964645493611,5.4,51.7160282403513,-0.19308765369959,6.9,63.4683893964552,70.7965037321212,116.21328,101.717495821271,0.0172975231606752,114.3936,,,9.0,9.0,104.279970007,103.064067331998,16.0368815795822,11.882001309645,101.187627900937,102.122110740014,1.42745492606845,25.3389147542788,5.77490705403849,5.69223849234286,,,1.82663485026857,8.00681656322662,7.75963887061348,,,,10.7956817273091,10.2455147752899,9.0,,,,229.01,217.369500873278,,,,117.000946888181,116.773318586842,13.592,13.2217898832685,-8.48527562867002,13.4474950982475,112.8040856,109.73160077821,11.617,11.32261208577,0.0467846602176619,-2.23730536155434,96.4129681,93.9697544834308,1.975,1.8991777974985,16.3911175,15.7618462947793
1996-12,,,,64.2990493368632,8.299,8.2982,0.118877302226487,5.0,51.7775068595422,0.49747081285521,7.0,63.7841261090918,71.1486956747105,115.97992,101.202911502407,-0.0345890632701061,113.5872,,,9.0,9.0,103.82777533454,102.740097873595,15.4956182388027,11.9411700874221,101.179413311103,102.107290963773,1.62558833949221,24.9242647334992,5.77490705403849,5.78477085753047,,,1.30968370282391,8.00681656322662,7.8612655962999,,,,103.758496601359,10.6715415257897,86.5,,,,284.86,224.536809140227,,,,91.5185702875399,105.16315713041,18.333,13.3330909090909,0.841799989298526,10.3364268554811,152.145567,110.651321454545,20.032,12.6784810126582,11.9748774983846,10.1134308729245,166.245568,105.218713924051,-1.699,0.654609896432682,-14.100001,5.43260753049483
