country,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7,G-7
1996-01,98.8157532664385,1.04701521631443,1.61984837088925,67.9687485780884,67.9687485780884,0.343371980482055,2.24015015406697,70.7522019033268,70.7522019033268,0.638072963047264,0.658093402511623,53.5902694089305,0.181791353954121,2.55463427475759,73.6221492556616,100.239531173771,-0.0537309027794894,100.151222360071,-0.130452581276192,2.58563197044655,65.693323853045,,,,,6382.5,6458.0,,,,,17204.9,16105.1,10669.1,10529.1,12930.3,12039.0,23601.4,22557.1,99.4086424873388,99.5068437059382,1.24444056296411,70.104058409842,99.6461016913025,2.22118441480475,70.1815666268133,99.5185503415416,70.5210901746001,,,,,14.013512847895,13.6425372629563,,,,,6.10084349072533,5.69563219307242,7.43349835038869,7.2759157710625,7.03062673526165,6.49607994144942,7.20504118388554,6.83354815424576,0.224069613354724,1.80578651002167,76.8568579808637,-1.59392898001831,0.991999108664396,66.3418532349264,-0.636100150804355,1.4219398473994,81.317648311755,-0.769964154782421,1.28554264926663,82.0321214253514,-2.2264896854346,1.39804584742881,117.569678630375,-0.600231712520054,1.01213573914914,78.2443589643927,199.320644805744,210.994798537862,-1.87170464603409,7.90087540326638,208.855668856292,211.602783513235,1.27400439345893,10.2337577928187,-9.53502405054797,-0.607984975373444
1996-02,98.8002782534821,0.0362786036351513,1.65341990372192,67.9934066909808,67.9934066909808,0.289911261588827,2.20658610307677,70.9573205044666,70.9573205044666,-0.0453652516363135,0.859154107185264,53.5659580483606,0.371026436892907,2.46772788446388,73.8953068928088,100.296081176296,-0.0238194716291184,100.127366868075,0.509950187330362,2.85544916083527,66.0283270810971,,,,,6362.7,6342.2,,,,,16820.5,15964.6,10500.8,10247.4,12958.3,12059.4,23458.2,22307.8,99.4544298560656,99.554157235752,1.54094238720093,70.2933636601174,99.6602809730215,2.29214371688317,70.3504369716378,99.5351799206763,70.6789670021222,,,,,13.9520493354094,13.4271046699262,,,,,5.96043470975996,5.64250975279686,7.30311777560549,7.08305718721607,7.03693407400544,6.49698302152425,7.15011090620786,6.75646516957498,-0.082416989084861,1.41853908137855,76.7935148726107,-4.45333407283503,-6.93350354535084,63.3874288802653,0.481665066672224,1.56200571418606,81.7093270167121,0.453978146456359,1.08905938795975,82.404529329697,2.37243965794928,3.65768012118895,120.358948311925,0.767768993382323,2.13305386661307,78.8450948915921,212.880995726767,213.549363408241,1.21072409750441,6.39424847398386,207.516863888195,210.819343752317,-0.370240763335332,8.05970809611607,5.36413183857224,2.73001965592355
1996-03,98.8686523184851,0.554759090875164,2.43098906164998,68.3706062957948,68.3706062957948,0.398131022122641,2.33109036747087,71.2398236098618,71.2398236098618,0.716837979807834,1.57850732104858,53.9499391798992,0.36120968528137,2.42450315429401,74.1622238982741,100.404013507323,0.239217515007797,100.366889066939,-0.0926416515975652,2.66637594576816,65.967157348367,,,,,6423.1,6312.3,,,,,16693.7,15979.8,10402.0,10171.1,13017.8,12128.0,23418.8,22297.1,99.527538203328,99.6243129620843,1.89030133366083,70.5034109641891,99.6973748843585,2.39449327343165,70.5394471858096,99.5784094501938,70.8380938953353,,,,,13.9359219968519,13.3743948081399,,,,,5.89027758758005,5.63111475065382,7.17949665681,7.0108518367511,7.03791024950953,6.53203051296584,7.1008378974797,6.73671646339303,0.0254728182511839,1.16961087594535,76.8130763450829,4.26987339724458,-1.56574829440875,66.093991843221,-0.127088622129909,1.24819437904576,81.605483758855,-0.169496301627472,0.830753629472948,82.2648567001097,1.90775640921819,4.62670102229093,122.655103862414,0.463100619586257,2.29484040043089,79.2102270145484,229.430527182612,212.755366567817,-0.37180950940419,2.76002754597687,216.693885643487,208.142663823066,-1.2696557543582,3.09171724597996,12.7366415391246,4.6127027447511
1996-04,99.0047313870701,0.562747340776425,2.33738733169671,68.7553600645971,68.7553600645971,0.367349182077681,2.38420898102646,71.5015225192062,71.5015225192062,2.21559468486062,3.37490568180067,55.1452511648546,0.145660326339099,2.27129426004908,74.2702488356246,100.44343796004,-0.0295417517563876,100.337238929725,0.768499658949685,3.10417344449293,66.474114727608,,,,,6172.9,6350.6,,,,,16233.6,16206.1,10168.4,10378.9,12360.1,12163.8,22528.5,22553.7,99.6161150053257,99.7070220845119,2.24135600799234,70.7258963190313,99.7473358693272,2.51012936186552,70.7405549062824,99.6367613539676,70.9984487100808,,,,,13.2917158461961,13.4406895766802,,,,,5.70454864626655,5.70629927017701,6.99854368776219,7.1415179108362,6.66206602878459,6.54527516939827,6.80338531165608,6.80866938683159,0.290320530308286,1.0788420906522,77.036080475674,5.34048283256957,3.439471824713,69.6237301309682,0.287109237977726,1.22980146493167,81.839780641423,0.44343517441732,1.0070426861302,82.629648010902,1.2648910909316,9.05703771043652,124.206557343742,0.118255592597169,2.75688122822398,79.303897537902,215.115950034873,211.471641712615,-0.603380716505821,-0.225293220893721,216.546111561879,212.374161400123,2.03297944752674,2.98889072780569,-1.43016152700531,-0.902519687507965
1996-05,99.1419627270259,-0.119007098145241,2.05157876559567,68.6735363057649,68.6735363057649,0.224008375475225,2.38417766510685,71.6616919182416,71.6616919182416,1.40664819786826,3.51892475800352,55.9209508465749,0.144193510838611,2.30734223222027,74.3773417149293,100.437741546586,-0.123648795988598,100.213173141861,0.168115121899873,3.14818463664546,66.5858677666141,,,,,6476.8,6418.2,,,,,15924.3,16190.8,10280.1,10359.5,12049.0,12259.5,22327.1,22609.0,99.7036808890482,99.7880943003352,2.54332657865793,70.9491457404474,99.79710851638,2.61918322239492,70.9430743109702,99.6951488079242,71.1600064388803,,,,,13.6641095415745,13.5746825440176,,,,,5.5868478056069,5.70488111583264,7.03902541593525,7.13222257116212,6.45833888952428,6.59567828947201,6.71778591665916,6.82872382812738,0.19809258645097,1.04611955727249,77.1886832399887,0.935117271207986,4.66743630938747,70.2747936562821,0.725869228526866,2.04345234507627,82.433830425793,0.747164557571919,1.91257003701334,83.2470274548859,-1.27211767216315,5.37898410966788,122.626503777787,-0.146334685425745,1.70313516030278,79.1878484289096,214.763943694555,213.306292575052,0.867563540708723,1.41024600033934,214.221080288094,211.805400370329,-0.267810841980319,2.52120011881516,0.542863406460571,1.50089220472318
1996-06,99.2929528603489,0.085407524264897,2.36349559399298,68.7321886729488,68.7321886729488,0.0178896614258746,2.24464740488019,71.6745119522978,71.6745119522978,-0.127428325524453,1.91515151699656,55.8496917152938,0.0836812912078556,2.27769136904497,74.4395816348424,100.476150620258,0.0939994261260357,100.307372949517,0.390777078362271,3.00805099484096,66.8460700752747,,,,,6872.5,6333.0,,,,,15690.3,16032.3,10523.2,10267.4,12049.6,12103.9,22562.8,22370.3,99.7786042731817,99.8572386155107,2.77953894231327,71.164834487505,99.8364543006771,2.70872626801666,71.1385013246793,99.7416831413929,71.3227399860839,,,,,13.8440964332177,13.4275675695235,,,,,5.50313830110564,5.63076551124364,7.16561046053592,7.05184650920388,6.41133356190814,6.49610435454171,6.74004128409307,6.74015371462289,-0.299772117361645,0.715810928581751,76.9572930898766,1.08017239080699,5.79059487854027,71.0338825750539,0.366493358642519,2.46511115985258,82.7359449395782,0.507746512371156,2.28735485359351,83.6697113334407,-0.889378941012198,-2.1401683901978,121.535889477088,0.297232187545759,1.49301425683387,79.4232202030652,213.277624252189,211.784525688997,-0.713418656188928,-1.10596207402679,209.408773372665,211.219915999255,-0.276425610513099,0.162539158940126,3.86885087952405,0.564609689741211
1996-07,99.3401730489139,0.171379513837551,2.90134132406426,68.8499815637464,68.8499815637464,0.0362544129974338,2.34180335117846,71.7004971258749,71.7004971258749,-0.48642957543296,2.26861729612924,55.5780222970025,0.027679613356027,2.22940011658398,74.4601862232228,100.535054891145,0.0545895040522452,100.362130246938,0.37975096344088,3.60095141312934,67.0999186704079,,,,,7052.3,6354.2,,,,,15873.3,16224.0,10802.4,10420.1,12251.2,12151.2,23053.6,22572.2,99.8362357095529,99.9104324862786,2.9504751948736,71.3695513791996,99.8636814680995,2.78193970041657,71.3253157002315,99.7743560481722,71.4866209367413,,,,,13.8374060837355,13.5146473474937,,,,,5.54751338385286,5.67879284841162,7.31708545796402,7.13473318607293,6.46578737626678,6.51153757931133,6.83622439557547,6.78443531664172,-0.0657871039297984,0.617041762549774,76.9066651154901,-1.28896365157188,4.1670756781965,70.1182816483612,-0.0882963330277192,2.8368064130389,82.6628921341007,0.089353218258707,3.06142320943821,83.7444729132249,-1.9949964857316,3.89996692006499,119.111252753117,-0.274797408140178,1.30803046473856,79.2049672524858,219.336859448379,215.194837673978,1.61027439275198,4.04731952259412,218.67848442636,213.897432774813,1.26764408691793,3.19265937740164,0.658375022019012,1.29740489916476
1996-08,99.4207124143012,0.120363601440073,2.91926382242725,68.9328518811474,68.9328518811474,0.116365473532335,2.23162639439732,71.7839317488804,71.7839317488804,-0.342601712117674,2.22696750632207,55.3876110410518,0.124239061192049,2.09020324553782,74.5526948595484,100.579701954655,0.0409720028865659,100.403250621839,0.269309411981359,4.16400901646341,67.2806250668191,,,,,6212.2,6123.5,,,,,15764.2,15926.4,10679.8,10264.1,11282.6,11775.9,21970.4,22049.9,99.8808633359943,99.9513546804377,3.08142203056181,71.5662560474554,99.8812607832384,2.8484568517767,71.5054453132421,99.7959933292514,71.6516193965104,,,,,12.6438504290964,13.1098684102306,,,,,5.51387587972278,5.57638645034279,7.27118259460961,7.03508126678415,5.9969074271705,6.31890136114576,6.55780552431358,6.63527265876685,0.119054256789563,0.722608719626596,76.998225774065,0.972507610504501,4.27136277123111,70.8001872737464,0.619775877105809,2.6074473834706,83.1752167988659,0.671119147167562,3.10156470936181,84.3064981056401,2.2094904504497,1.62526625502851,121.743004508109,-0.106179668624734,1.26132357961163,79.1208676807228,194.201630318867,216.4294573834,0.573721806139504,3.9600297481219,196.466864698214,212.630173839511,-0.59246103090716,3.78435532127308,-2.26523437934741,3.79928354388849
1996-09,99.5098487434112,0.17771400088689,2.76061247182929,69.0553552101508,69.0553552101508,0.280547997356149,2.25011702717572,71.9853201318254,71.9853201318254,0.475600094106402,3.27216632730214,55.6510345712863,0.334932233792639,2.07499807480969,74.8023958657941,100.586556297259,-0.0294234986895994,100.373708472708,0.103237746512258,3.29912463783179,67.3500840679775,,,,,6067.1,6198.9,,,,,15641.2,16057.3,10216.3,10279.4,11291.0,11982.8,21508.3,22262.2,99.9173288128071,99.9846606218522,3.19392661726708,71.7583312723706,99.8921711701136,2.91580518796318,71.6812822930189,99.8100447097898,71.8177038207339,,,,,12.9619714009704,13.1883983544442,,,,,5.4389711730499,5.61805729071911,6.9450313268786,7.02281310142325,6.0333741593621,6.42565591105396,6.4360773096081,6.68886941667308,0.0714196325413709,0.791851088447987,77.0532176239762,1.15957474019406,6.29354447964952,71.6211683613829,0.541613682130366,3.11474177478645,83.6257051531901,0.557286395175414,3.2876140114145,84.7763267498316,6.42969816292201,8.57507657981674,129.570712232452,0.847115324685529,2.00699397886971,79.7911126758703,215.220484496313,215.268809718692,-0.536270653144757,1.34290515347621,217.122054471376,216.348906557702,1.74892050880674,4.66193712137076,-1.90156997506284,-1.08009683900977
1996-10,99.6289045071666,0.269490151763437,3.12186460955797,69.2414525917074,69.2414525917074,0.23216104244283,2.37057607906706,72.1524420014493,72.1524420014493,-0.107027362503143,4.16192492359093,55.591472736779,0.225188841814113,2.10893247338856,74.9708425146934,100.569821192068,0.00480228968351122,100.378528708955,0.148182271328879,3.11773405282319,67.4498849522913,,,,,6131.6,6284.4,,,,,15849.7,16123.9,10491.1,10458.3,11438.2,11955.0,21917.3,22403.3,99.9466131536149,100.011037235349,3.28634398904465,71.9464103964014,99.8968206992249,2.98128604116893,71.8531329094658,99.8170338062739,71.9848408327973,,,,,13.1760478113832,13.3825119130219,,,,,5.49454612511161,5.63506677644188,7.10176152485096,7.13633520055332,6.10762503532914,6.40621020290482,6.5437597139186,6.72590346883023,0.220048585015848,0.776229284737151,77.2227721390669,-1.16556256268135,4.10431173812767,70.7863788360076,-0.104874605539282,3.16954510459346,83.5380030247813,-0.156382323144453,3.20475662648808,84.6437515605837,-5.82491268220095,5.61139977499749,122.023331383206,0.270209948408678,3.02707874386376,80.0067162002665,237.782093389352,220.197884745022,2.28973023670774,5.23323850408766,235.274694146596,216.899802283546,0.254633006752722,4.13287017857332,2.50739924275687,3.29808246147546
1996-11,99.7868453968028,-0.100124786657895,3.29447020115668,69.1721247350211,69.1721247350211,0.0871491698249531,2.47866781556254,72.215322255662,72.215322255662,0.399407387715702,5.4851547410465,55.8135091858296,0.0811697675586841,2.04966438658998,75.0316961732994,100.532870963411,0.0215446033872768,100.400154864852,0.178526424370637,3.26464549303362,67.5703008201388,,,,,6072.8,6278.5,,,,,16066.4,16257.8,10466.1,10508.7,11596.1,12027.6,22072.2,22536.3,99.9734243533786,100.034343709677,3.35889699024449,72.1338203262476,99.8953492816314,3.03735888263879,72.02107323955,99.8171632224409,72.1529954513456,,,,,13.1544305790723,13.422593836096,,,,,5.57657039140761,5.67854586092916,7.09943542275516,7.16049373915267,6.20915750315944,6.44982821431413,6.60441271167858,6.76607731138803,-0.0803605163546739,0.734185858761278,77.1607155206326,-0.176924131716473,2.98914021330544,70.6611406498785,0.801701404478993,3.59923951968848,84.2077283683046,0.734061655012529,3.76802551863489,85.265088884154,-0.476896397364756,1.35561337798012,121.441406511895,-0.0884056235727488,1.81653941673505,79.9359857639096,227.199707667925,222.963958003455,1.2561761261402,4.47244546684231,222.194888621655,220.33274190537,1.58273063676468,6.30904286109552,5.0048190462702,2.63121609808444
1996-12,99.9167057754486,0.402695942811596,3.25015350479318,69.4506780748856,69.4506780748856,0.0949810389900188,2.51570109747604,72.2839131190504,72.2839131190504,0.77648632028804,5.62699216390332,56.2468934495303,-0.0135259136967755,2.08603103490393,75.0215474508298,100.479005765284,-0.135303826491036,100.264309613517,0.5833256890718,3.32221050037875,67.9644557430057,,,,,5797.3,6249.8,,,,,16120.7,16337.3,10143.0,10730.8,11799.0,11863.3,21940.0,22592.1,100.008950504334,100.063412646692,3.41870651130616,72.328604503866,99.8902979155623,3.07718157782067,72.1871307479177,99.8133343721922,72.3221313083684,,,,,12.6184620072699,13.3675648630006,,,,,5.6162398258173,5.70214273858257,6.92757953746496,7.31098548947036,6.31794887014233,6.35487390615245,6.58854419449885,6.77891677645506,-0.0018711025410498,0.618427916593271,77.1592717645238,-0.18353408313777,4.62058069455232,70.5314533732521,0.419103790650207,3.32659330003006,84.5606461499166,0.480627157347142,3.63651285691077,85.6748960570675,0.222043740156159,1.21757306163702,121.711059553013,-0.0559440855609475,1.49196011416753,79.8912663076398,219.462885340916,219.390667168467,-1.60263159435514,2.03299955732211,215.783346588682,220.660310467496,0.148669943147484,5.60897584010027,3.6795387522338,-1.26964329902966
1997-01,99.9920984777875,0.532155781638411,2.72406853781133,69.8202638736482,69.8202638736482,0.259669488283439,2.43018653381341,72.4716123863579,72.4716123863579,0.761173169156726,5.75619480186394,56.6750297109523,0.118940201773694,2.02198521794104,75.1107782307416,100.492064048926,-0.00369978812039189,100.260600046501,0.758976325952768,4.24238850411528,68.4802898721578,,,,,6332.1,6390.8,,,,,17112.1,16064.2,10560.7,10425.9,12908.5,12022.1,23468.2,22448.0,100.063711405425,100.107008649505,3.4724640911801,72.5383966645837,99.889629612144,3.10083685185772,72.3577825079886,99.8145616630501,72.4922108582223,,,,,13.9693347512297,13.5714022483589,,,,,5.97102522215981,5.59813431315472,7.24960042960869,7.10348256937278,6.93376782534833,6.41994669933298,7.07005103213368,6.72016307683127,0.0534114750942831,0.447098278421703,77.2004836697452,-6.06461000640249,-0.132431393344746,66.2539957943167,0.357011342626868,4.35931069074331,84.8625372480704,0.285646203806229,4.73899937289275,85.9196231452694,-4.03962420431446,-0.659428950920967,116.794390131981,0.470124864095316,2.58484583063722,80.2668550147926,204.984131867845,218.644579799147,-0.340072519468814,3.62557812528864,216.460821342277,222.036023499013,0.623452866807774,4.93057785561927,-11.4766894744323,-3.39144369986545
1997-02,100.040031994011,-0.151370749978961,2.53137739285073,69.7145764165854,69.7145764165854,0.182144359858009,2.32011979123084,72.6036153408178,72.6036153408178,-0.0820590471667941,5.71737122757035,56.62852272159,0.306999396263581,1.95690502473667,75.3413678664388,100.590937950033,0.133082322564476,100.394029181659,-0.38329305709411,3.31597466010853,68.2178096755999,,,,,6288.2,6255.5,,,,,17002.2,16172.2,10775.7,10513.1,12806.7,11914.6,23592.4,22427.7,100.142162159029,100.169500381596,3.51779540323892,72.766140375735,99.9028206635492,3.11304369548314,72.5404768145282,99.8315996250942,72.6628413117143,,,,,13.8530014052666,13.3181617811991,,,,,5.92895863873273,5.62555645391011,7.36223996097783,7.1464710171788,6.8738712629377,6.36685186273785,7.0963188230733,6.70590488214562,-0.120945426252813,0.408365659015762,77.1071132157016,5.12869055403173,9.88292071264862,69.6519582182884,0.935070872449912,4.83021368904399,85.6560621154991,1.21439876637164,5.53185692121524,86.9630299888167,2.72690701654953,-0.315459519897706,119.979264551427,0.980998495963212,2.80192035622526,81.0542716552447,208.638012956807,216.228913331552,-1.10483711501754,1.25476839665833,206.476529212769,216.566087119424,-2.46353555310047,2.72590895352501,2.1614837440376,-0.337173787871887
